id,fulltext
1533003284629397504,NO WAY ONLY ONE  PERFECTSAVE EARTH NATURE PEOPLE WILDLIFE BY ONE WINDOW OPERATION PLANT TRILIONS OF NEEM TREES@EVERYNICK&amp;CORNER OF ENTIREWORLD PROVIDE US 24HOURS OXYGEN(ONLYTREE)&amp;SUCK ALL CARBON FROM ATMOSPHERE WE ACHIEVEZERO CARBON CONTROL CLIMATE CHANGE NORMALIZE TEMPRETURE https://t.co/mWRnrN4l0r
1533827825177833472,"Global warming is caused by CO2. Plants eat CO2. Therefore if the democrats really wanted to stop global warming they would focus on planting things, not making windmills and solar panels."
1539580012512288768,"@LegendandLore @KellyCooperAZ @KurtSchlichter MAYBE WE SHOULD STOP CUTTING DOWN TREES THEN. after all if we follow the science, you support, CO2 is the bad guy in climate change, man made and other wise. well trees eat CO2, so maybe deforestation should be first on the list of actions and not a carbon tax paid to the IMF."
1543247099906519040,"@stubbins_andy @PeterSweden7 Sustainably grown meats are not causing climate change! It’s the government subsidized massive meat processing facilities that are creating off gassing. We need to go back to raising animals humanely and yes, focusing more on healthy plant production as well! Not GMO Beyond Meat!"
1531812769233772544,"Trudeau's Liberals should consider banning murder as well. Let's how well that works out!For the Liberals next trick, they'll also outlaw cancer and climate change!#cdnpoli #ldnont https://t.co/xuc3rsg7UB"
1531886440748969985,But but but Global warming and all those forecasts of dams not filling amd rain (precipitation) falling.The taxes by the billions paid and they took  !#auspoI #AlboForPM #springst https://t.co/WpLj7eymQv
1531937691364954113,"Actually, they did vote for this. Marxist Democrats are doing this on purpose as an offering to their alter of Climate Change. They are deliberately trying to destroy the energy industry so we will be forced into less effective forms of energy like wind and solar. https://t.co/ipvw9N16rn"
1532189629255888897,"Some of us are not supportive of the ""Climate Change"" phenom, because we want to see solid &amp; sensible reasoning. Let's assume it's true, assume the climate is changing. Why does addressing that, always cost billions? And why do those billions have to go to other countries? /1"
1532222684645298176,"If governments off this world are poring millions $ into climate change, and lots millionaires are making big $ what climate change businesses can I get into with no money to make huge $ like all the other millionaires riding the gravy train?"
1532439481768284161,Hasn’t anyone the courage to tell Biden his fossil fuel policies are racist. The poor can’t afford to put heat when it’s cold and air conditioning when it’s hot. He needs to go back to ENERGY INDEPENDENCE! Looks like BIDEN IS STILL A RACIST. The climate change policies are racist
1532468426933174272,"@KosSamaras @davidmatheson27 The cost of implementing toxic 'renewables' in the mistaken belief of fighting an imaginary 'climate crisis' disproportionately affects the poor/working class - they get poorer, the rich get richer."
1532561903586795520,Rural will be no go zones they will squeeze everyone into smart cities. They are slowly plucking away. Covid 19(84) was cover for genocide. Why is it a plundering population had the most deaths in world? Climate crisis is cover for weaponizing all Human Resources. Tyranny. https://t.co/aJV8lKEZEA
1532880471025238016,"Gas prices are supply demand. Since the climate change activists will not let us increase supply then they should decrease their use of fossil fuel. John Kerry no airplanes, electric vehicle and an all solar house."
1532880471025238016,"Gas prices are supply demand. Since the climate change activists will not let us increase supply then they should decrease their use of fossil fuel. John Kerry no airplanes, electric vehicle and an all solar house."
1533119837853077504,"Inflation around the world is now averaging &gt;8% /yr and is accelerating. Caused by the idiotic fairy tale of global warming policies against fossil fuels, we are headed for destruction. https://t.co/imu6TYPihw"
1533170598414888967,"@kanibalgrumpy @Linda_Eff @DGBassani Some federal climate change report said dramatic change or dramatic population reduction—we know what they chose. Seemed wildly unethical to have offered option #2, and option #1 seems doomed as well (ie pollinators and pollenatees get out of synce=no more food)"
1533442181142564864,"@theheraldsun It’s an energy crisis that the liberals set in motion by not investing enough into renewable energy. “Morrison has led recovery” was a lie but here we go again. It’s 20 whatever it was, let’s flog anti climate change views for liberal votes. Fact is, privatisation is to blame."
1533447183676100608,"I’m sick of the elitists screaming ""Climate Change"" when they are the ones flying all over the world on vacations when the middle class can’t ever afford to drive to work thanks to Biden’s $6.00 a gallon gas."
1533508961873416198,@ZubyMusic And if people support the climate change fanatics they shouldn't complain about rising fuel bills either
1533820676846632960,"Australia's new PM is making all the globalist noises one would expect: globalised health, climate-change and net-zero balderdash and a digital future which, judging from the last regime, means ever greater surveillance and probably a digital currency.https://t.co/lOyDw9OplX"
1533828870138318849,"@SeanPat72589603 @interestsarefre @dukesofhazzrd @SpodaddyJr @vrjrdgstknng @DonaldJTrumpJr Our current president, Joe Biden, has shut down oil factories for the sake of ""climate change,"" and gas requires oil to be made. Because of this, we get less oil, which means less gas. And less gas = expensive gas. Now tell me, do presidents control gas prices? The answer is yes."
1534015503445938181,"However, the Elites with .@JoeBiden administration will continue thru some magical loop hole! #FJB EU's New Climate Change Tax Will Exempt Private Jets https://t.co/jfBaZ7ApSf"
1534258611999973377,"You have allowed the US government to regulate us into $5/Gal gas, to appease “environment” nudniks.IMAGINE what they will conjure up with the granted power to “fight climate change” 🙄"
1534564279898103808,"Adding #Ethanol (15%) to gasoline will NOT lower #gasprices, will create food shortages (corn), is bad for the environment (#ClimateChange) and will wreck your car engine.By design.https://t.co/7i5tD6hBQe"
1534730536358449153,@RepTroyNehls Nobody gives a rip about Climate Change or another Hurricane Harvey. All that Climate Change is an excuse to open the border and charge more for food. A warmer Earth produces more food. Send another 300 trillion to OPEC
1534963566352158737,Cow Farts and Burps to Be Taxed for Climate Changehttps://t.co/3qaHzkTfom
1535034009352392710,Inflation has never been worse. Gas prices have never been higher. The American people are suffering as a result.This is what happens when we have an administration more focused on Ukraine and Climate Change than the needs of the people.
1535102405087723520,Stop telling kids that climate change will destroy their world  https://t.co/AyKoTRkb1C via @voxdotcom stop trying  to justify your column this climate change ideology that driving a EV is going change the world is flawed all it's  doing is makes pay more TAX for what
1535158172062625792,"@Jim_Jordan $5.20 HERE IN CENTRAL ILLINOIS WHY DOESN'T THE FED DROP THEIR TAX?Oh Ya,that pays for Joe's 4 day weekends! We need to pay him part time wages for his half-assed job he spends part time doing! This 1-6 BS is a waste of energy!What happened to the global warming cons?"
1535159034176626693,"@am_garland @jasonfurman The Government handled a de facto monopoly to these companies, so yeah you are right, they delivered one and kept it going.What is this delusion about free markets in the age of Amazon, Walmart, and climate change?"
1535227827347415048,"@LDee97541397 @SquawkCNBC @SecYellen @andrewrsorkin @dealbook The last president didn’t devalue our currency by printing trillions of dollars to hand out under the auspice is of Covid relief. Then, further devalue the currency,suggest that we print another $4 trillion on climate change.  Never thought I’d say this, but thank God for the GOP"
1535227827347415048,"@LDee97541397 @SquawkCNBC @SecYellen @andrewrsorkin @dealbook The last president didn’t devalue our currency by printing trillions of dollars to hand out under the auspice is of Covid relief. Then, further devalue the currency,suggest that we print another $4 trillion on climate change.  Never thought I’d say this, but thank God for the GOP"
1535270659286216706,@KamalaHarris @KamalaHarris it’s clear this administration including you are forcing the UN/WEF world policy requiring the destruction of  America and devastation of the American people in the name of economic equality and global equity via the fabricated climate crisis narrative.
1535914055529025536,@RoryHearne @RebootPod @think_or_swim I  don’t see how Elon Musk has anything to do with climate emergency. Government policies dictate what the masses do. He sells electric cars. Don’t go too far left Rory or you’ll be driving a lada someday. Inflation is only OPEC getting back what they lost in 2020.
1535973051715575808,tim you're missing a large peace of the puzzle. in CA democrats attack on farmers via increased power &amp; fuel costs due to climate change crap policy &amp; water redistribution so silicon valley can eat salmon is taking acreage... https://t.co/XdT3zmY0PJ  @CastBox_FM #podcast
1536315197983494146,"@BronxGuy1282 The Plan - 100% an addendum to Green New Deal. Completely transformative. Expen$$ive (labor⬆️ fares ⬇️), promises based on sus data/research/opinion, anti-cop, manipulation of facts (due to climate change we need to clean the drains), misguided: free apts attract more homeless."
1536540986620379137,"Hey @JoeBiden, now that you've made sure that America will go broke, and destroy the economy in the name of climate change. What are you going to do about the pollution that is created by making batteries which is 10x worse? How about the fact that not everyone can afford and EV?"
1536585999308189696,@DanJCass Can’t have your cake and eat it too. Either you want to go green or you want to keep the lights on …. You won’t have both. Blame the climate change brigade for shutting them down.
1536585999308189696,@DanJCass Can’t have your cake and eat it too. Either you want to go green or you want to keep the lights on …. You won’t have both. Blame the climate change brigade for shutting them down.
1536627223108767745,"@RepMTG Right on, if people can't afford the fuel and more fuel isn't refined there will be a big shortage of asphalt to fix the roads. we can put a stop to this climate change without giving up fossil fuels. the new green deal is a complete scam."
1536996232689815553,"@JLopean @BernieSpofforth It was sarcasm TBF. Expecting similar outcomes all over the world which will be 'blamed' on climate change / Putin.You are spot on though, remove food &amp; money and people will take a stand."
1537088256864657411,"@BillyM2k Kind of ironic isn't it?  Under Biden's ""Climate change agenda"", the stock market is in the utter crapper.  Well-except oil stocks, those are booming.  Man can screw up a wet dream."
1537152566429097984,"@kidmudy @JoeBiden Climate change is not a pressing issue. It won’t be a pressing issue for the next 3-4 generations. Trying to take preemptive measures is one thing, but acting like it’s bringing doomsday next week &amp; having it dictate policy that’s detrimental to the country’s well-being is absurd"
1537152566429097984,"@kidmudy @JoeBiden Climate change is not a pressing issue. It won’t be a pressing issue for the next 3-4 generations. Trying to take preemptive measures is one thing, but acting like it’s bringing doomsday next week &amp; having it dictate policy that’s detrimental to the country’s well-being is absurd"
1537305014288408576,"@JoeBiden When we hear ""Climate"" we think Big Government running our lives and destroying America.....yeah, we live in Reality Joe, stop the B.S. ""Climate Crisis"" rhetoric."
1537495362910535681,@sea_ill Trump is not the president and Biden has very strict policies that hurt the oil and energy industry in the name of “global warming” they shut down refinery to switch focus on renewable energy. Biden administration implemented this process ass backward now we all are paying for it
1537623467192770562,@ShayeGanam I know how to make Canadiens lives better Stop rising interest ratesRemove Carbon Tax that has nothing to do with Climate ChangeBetter fiscal policiesStop thinking the government can afford all these programs
1537805353101975553,"@POTUS Climate crisis🙄  dude, get real!  Stock market downInflation high afGas high afFood high afWhile you and all your elite associates get rich.  America, Vote Republican.  Remember how great things were under Trump, everyone was making money."
1537857213380718592,"@POTUS Liar - Putin did not cause the high gas prices, instead you did it with your BS climate change policies."
1537857213380718592,"@POTUS Liar - Putin did not cause the high gas prices, instead you did it with your BS climate change policies."
1537869308583415809,@DogMomAZ @zerohedge Joe did this day one with a stroke of a pen...  Gas prices are a democrat political agenda..  stop letting the television control your life.. https://t.co/08GNlycI7V
1537889287001083904,@ShellenbergerMD and Canada toobut Canada is so leftist progressive wokeobsessed with Climate changeit won't share its oil and gas wealth with the worldit prefers to leave it in the ground
1537889287001083904,@ShellenbergerMD and Canada toobut Canada is so leftist progressive wokeobsessed with Climate changeit won't share its oil and gas wealth with the worldit prefers to leave it in the ground
1538220270955249664,@Dienne_7 @ConservativeCD @RitaPanahi Government totalitarianism in the name of climate change is a much bigger threat IMO.
1538503849954115584,"@Oldtimer0415 @kinsellawarren The war against climate change?Yet libs continue their out of control immigration and cause a housing shortage, now we need to build faster than ever over farmland, wetlands, sensive forests for roads, sewers and millions upon millions more people.It’s completely out of control"
1538503849954115584,"@Oldtimer0415 @kinsellawarren The war against climate change?Yet libs continue their out of control immigration and cause a housing shortage, now we need to build faster than ever over farmland, wetlands, sensive forests for roads, sewers and millions upon millions more people.It’s completely out of control"
1538836944372871173,"The UK’s attachment to fossil fuels has backfired in the worst way possible. We’re funding a war, our energy bills and fuel costs are sky-high, and we’re driving the climate crisis. https://t.co/TGebUMZl11"
1538995820581818368,@Maturin50 All they are doing is affecting normal hardworking people!! The government don’t and won’t give a 💩 about us and we are the only people they are affecting!! I have zero sympathy! They are as bad as those nobhead climate change twits!
1539021381152788487,@POTUS World Refuge Day = Americans suffering under your Climate Change policies. #America #usatoday #Biden #Bidenflation #Economics #bidenpolicy#GasCrisis
1539694838706216961,"@ScottBrnk @The_Socko @BrakelsRonald @killklassy Cutting back on oil production to push this ""climate change"" agenda is going to cause supply and demand issues which drive up cost. Which is what he did day 1 in office at the same time when the economy was opening back up from the lockdown. Wrong move.https://t.co/rcrzOOpqX0"
1539711882432577537,"More frightening, however, is watching Joe Biden and his team interact with other nations. The climate change agenda will destroy this nation's economy and prosperity. Foreign policy in the face of a depression last time around culminated in World War II."
1539753818073706497,"@TimRunsHisMouth It was caused by Climate change that caused the gas hikes, that caused inflation,and Vladimir Putin started the whole ball of wax. Now it is causing the young to die young nothing to do with the heart.....Did I say heart who said heart?  #ivermectin  even if you have had the Jabs"
1539952097650741249,"@ElsaSkold I’m in a major urban area, gas, food, inflation, fake climate crisis are destroying urban areas. Anything else?"
1540182794667790336,Why is the Dutch shutting down farms due to climate change?  Just like the 100 food processing plants on the US that went on fire or was destroyed.All part of the plan. #GreatResethttps://t.co/xECkPgw4Us
1540888852079976448,@CandiceBergenMP According to Blackface; climate change is the number 1 priority for peoplekind of the post nation stateNothing else matters and you will pay to existAfter all budgets balance themselves and they don't think about monetary policyNow stop complaining and eat your crickets https://t.co/yitZgPYtFq
1540930531596156929,@DeathToTyrants_ @Newenglandneis1 @OhSnapItisBilly @PreAnnoyed @valdemings Why has the United States had a Democrat as President 10 of the last 14 yrs then? When D’s keep working class and poor kids from school for a year and a half and spend all their time talking about climate change as energy and food prices devastate the US worker they will lose.
1540930531596156929,@DeathToTyrants_ @Newenglandneis1 @OhSnapItisBilly @PreAnnoyed @valdemings Why has the United States had a Democrat as President 10 of the last 14 yrs then? When D’s keep working class and poor kids from school for a year and a half and spend all their time talking about climate change as energy and food prices devastate the US worker they will lose.
1541072276933685250,@HotchkissSharon @easyJet The elites have no problem flying anywhere in the world so problems are probably due to climate change ((policy)
1541773592194535425,Calgary doesn’t have a Climate Emergency. We have a Taxation and Leadership Emergency #yyccc https://t.co/TsGgEmg1zu
1542171744953327618,"@MikeMarchant29 @Deez60732794 @RickyBeBack ☝️true… And the plastic, toxic waste issues are far more in China, India, Indonesia… Which were exempt for the Paris accords proving how they were not about global warming but creating govt control over industry."
1542194702929346560,"@serclonethe15th You just said the farmers, the men and women who grow our food, should be guillotined, for being angry that their livelihood is being taken away from them because ""climate change""Fuck you clone have a nice day."
1542243514615885825,@melaniejoly Huh. I would say that the Liberal government is more of a threat to my security than climate change.
1542263891341762560,"@IntegrityTeach @RichardCorso @AshleyKalus You know. If you didn’t mention the Bs climate crisis you might have made a point. There is no climate crisis. The crisis is that due to policies put in place federally, we are getting raped on everything from toilet paper to heating oil."
1542291449043091456,@PlowboyPodunk @Thevoic78765386 @MinaSingz @RepMTG Citizens get thrown into 3rd world poverty than I've seen any proof the worlds going to end from climate crisis
1542462693252009984,Dutch politicians want to CLOSE farms because Climate Change. How fcuking stupid are these f-wits??? https://t.co/G3geJnhiZl
1542514682073780226,@chrislhayes Case wasn’t about climate change. Was about the power of agencies to make law.  That’s the legislature’s job and ambiguous legislation to pass the buck to the agencies won’t work.
1542526081042989056,So about this Supreme Court ruling… where is Al Gore when you need him. Expand the court to 13 to reflect the number of circuit courts and enact term limits. This super majority SCOTUS is doing some extreme harm this week.https://t.co/VFKKLR9fok
1542546838380810241,"This is in my borough, Brent.  Cycling should have never been allowed in the borough's parks.  All the grounds for allowing it (obesity prevention, climate change) are utterly bogus https://t.co/a8Ubol4ZdD"
1542584711469342721,"@BarackObama @POTUS Climate change is important but not ur agendas which to Starve 4bililion of ""useless eaters"" on the Earth ,ur political business model which to make easy federal budegt spending for the takers like u who produce nothing but steal tax payers' dollars. https://t.co/No7GUOgWAj"
1542615434263990274,@HC_Richardson I guess they really DO own the libs now. Congratulations to them. They will be living in the same chains we are. And eventually the 1% will suffer from the death of humanity due to global warming. 👏 🥂
1542640493023993856,"@algore Just go away already! We are tired of your crap!  You are a big part of the problem! If you really believed we had a climate crisis, YOU would do things differently not just try to force on everyone else what you don't even do yourself so you can make money."
1542869810744242177,"@POTUS America has more of a southern border crisis than a ""climate"" crisis. Let's focus on taking care of American citizens before anyone else Corn Pop"
1542872146455715842,"@POTUS The EPA are NOT elected and cannot make LAWS!Thank God for this ruling to muzzle the big government bureaucrats that stifle our economy for this crazy ""climate change"" agenda, while the elitists flying around in bog jets and buy ocean-side mansions."
1542988284632129539,@MattGubba @grahamsopinion1 what we dont need is more lockdowns look at what past lockdowns have achieved the uk in a cost of living crisis and we dont need to be wasting trilions on bloody climate change/renewable energy that has cost our energy costs soaring through the roof
1543018165633830913,"These people are certifiably insane…and they think we’re all idiots.  Meanwhile, they buy their mansions on the coastlines laughing all the way to the bank with the money they steal from the middle and lower class under the guise of “climate change”. https://t.co/zoVGp327c5"
1543055040901947393,"2/ US WH resident was not elected President. Our Constitution/Bill of Rights are violated daily! We are unlawfully being forced into Globalization! This is not about party, color…climate change…we are one breath away from Evil, destroying the United States of America"
1543130063033585664,@Krystinafor45 And as soon as he took office he started systematically destroying the fossil fuel industry in the name of climate change. Then went to Venezuela and Saudi Arabia holding his hands out! 🤷‍♂️You can't write this shit!
1543163909510942720,"@sophiadahl1 @Margare72748189 How much emissions did that cost by Government for Climate change 🤔... They say climate change is real,  but its not . If it was , why are the emitting emissions to make it rain or stop it from being hot ? . Government is the cost of climate,  by Money and GREED ."
1543519335318265856,@briantylercohen @Small_begining Yup and it now affects other countries like Canada and Mexico. Canada is trying even have carbon tax that we all hate. Kind of discouraging since we share the same air. Can Canada do anything about the act they signed? https://t.co/uktU82hVKI
1543582271952896000,@ChuckCallesto This isn't about climate change or saving the environment. Its about controlling you! Its about transitioning this free country into a socialist state.
1543597079842287616,If only we knew about climate change taxes sooner! They could have saved you 😭😭😭 RIP Pangea #LiberalWorldOrder #TrudeauIsDestroyingCanada
1543884903959236608,"@1tara1 @EssexPR @BorisJohnson @RishiSunak Tara, it's astonishing how many working class people (those most affected by extra tax) believe that climate change shit.They genuinely believe that putting 50 pence on a joint of beef will calm Mother Nature.It's all about tax!"
1544042529422807042,"@Lagarde Have you talked to the #DutchFarmers about your climate change based monetary policy ?   It would serve you well, chances are you have no idea what their life is like as you've lived in a global elite bubble for years.  How about just raise rates to prevent a Euro currency crisis"
1544152355477798912,@TO_GreyWolf All the cows in the world for ten million years couldn’t put out this much methane. Man made climate change is a lie used to fleece economies and destroy our wealth. It will allow Communism and totalitarianism to rule out of necessity. That will result in millions of deaths.
1544184971761532928,@IAmJohnGaltToo @KellyStubbart @PeterSweden7 And then expecting us to upend our lives and turn over all our property and freedom to the government BEFORE they’ve proven EITHER a) that climate change is real OR b) that any of their proposed solutions would actually make anything better !
1544186639244636160,"@CNBC @CNBCMakeIt So when you say climate change, you mean the environment? or do you mean the politicians that tax to the brink of claiming bankruptcy and then give that money to other countries to include these illegals."
1544309813298987010,Agenda against farmers?#FarmersProtest in #Netherlands as the gov begins restricting agriculture to reduce nitrogen use. This follows a trend where globalists look to restrict farmers and fertilizers under claims of fighting global warming.WATCH: https://t.co/H5tnxrEHLO
1544321361039998980,@StephenNolan @Ella_M_Whelan @lembitopik Surely even the most gullible and naive can see this is simply about road pricing and restricting movement. Individual mobility pricing based upon the state’s view of your worthiness to travel.It will be also be dressed up as “climate change”. And muppets will believe it
1544401849087938563,"@DebbieSammit They can't.Mandates suspended for everyone but truckers proving we have a vindictive govt. If you are unvaccinated, you are considered a trucker. The govt is abusing its power to punish those who don't obey.And...travel by plane needs to be severely curtailed for climate change"
1544467634007298050,@stephens_ben Climate change is being pushed by politics and $$$$.The government spends our money to develop renewable energy.They get rich and the manufacturer gets rich and the middle class pays $7.00 a gallon for fuel and will freeze to death this winter because they can't afford oil.
1544754862797103105,"Until China gets on board with reducing emissions,  any measures by the EU are pointless. This has nothing to do with #ClimateChange. This is control and De-population through starvation, for the #GreatReset https://t.co/jq1bgc12lO"
1544754862797103105,"Until China gets on board with reducing emissions,  any measures by the EU are pointless. This has nothing to do with #ClimateChange. This is control and De-population through starvation, for the #GreatReset https://t.co/jq1bgc12lO"
1544815081015451649,"@AndyGrewal @1518ALJ Climate change idiots LOVE mankind, it's people they can't stand....They're pushing a global game of Musical Chairs on us. Remember, as it's engraved on the [remaining] Georgia Guidestones: keep population down to 500,000,000.So, at least 95% of humans got to die...."
1544828001661100034,"Senate Democrats Pushing Additional $500 Billion In Borrowed Spending For Climate Change, Obamacare Package. #Inflation https://t.co/RuhgPaGgCK via @BreitbartNews"
1544858172082503682,@ohheybails11 @TuckerMax Simply this: it’s not about climate change…it’s about control.
1544960590673858560,You see what’s going on in the Netherlands? Canada is of course looking at strangling it’s farmers too. These governments are terrorists. Climate change cult has taken over. War being waged on producers.
1545034212780249088,"@UN @WFP Is the global economic reset caused by climate change? Because it's clear that lockdowns and closings are what's causing hunger and the impending mass starvation that is coming down the pipe. You have to rely on models and the pronouncements of ""experts"" to believe it's climate."
1545084001584615438,Not just Dutch farmers German Italian and Polish farmers now protesting also against attempts to demonise ag and force through climate change targets that will decimate farm businesses destroy incomes and drive farmers off their farms.Why no coverage on RTE https://t.co/FC9AEdzzJo
1545217061647011841,"@AgnieszkaC14 @BernieSpofforth Right never mind that climate change is a natural evolutionary process, or that the government is viliifying farmers, shutting down farms and restricting their productivity. Never mind that Netherlands is the 4th largest food exporter in the world. Food shortages are fun"
1545256258701246466,"4/ the far left is actively pushing america backwards, at the excuse of the scientifically fraudulent ""climate change"".the only recourse now, is 1 of 2 things:vote the far left out come nov 8th and in 2024, and be self sufficient now."
1545301056074047488,"@beachblond52 @CherylNunn Don't you know that climate change isn't real.  That gas prices and CRT, and BLM are way more important issues than saving our kids, saving our planet, and saving our democracy."
1545507058308550661,"@SenatorGeneYaw Push climate changeAnd lose your job! Enough of this crap! We, The People, do not want any of it, and if you don't know this by now then you are not talking with We, The People."
1545608714450870272,@Tamerlane_Musab @alanfryermedia @themadsloth and that stops the planet from naturally heating up how?Moving so quick to remove carbon will only hurt us and benefit other countries. There's only so much lithium and cobalt little Jimmy can slave mine for your entitled climate change ass.
1532718236264972288,"@Jim_Cornelius @rossf500 @richard0641 If you want to contend all those things contribute to pollution and destruction of the environment then I’m in complete agreement with you. When you say they’re the main driver of climate change that’s where I call bullshit, have a nice day 😊👋"
1533117173622636545,"@ChrisLXXXVI The vaccines are reducing people, which is reducing carbon, thereby reducing climate change! Someone please alert Greta."
1533785504952356864,Ah there it is. Every tweet mentions climate change..... it's all they've got folks. Nothing else but non-existant CC. Like Labor policies - non-existant. https://t.co/IDglAcXTCR
1535396369732874240,@SusanJRochester @SatPaper What are Labor climate change people doing about thisBreak Australia first Be practical! https://t.co/mZ8xcZ5kxm
1535396369732874240,@SusanJRochester @SatPaper What are Labor climate change people doing about thisBreak Australia first Be practical! https://t.co/mZ8xcZ5kxm
1538540267564699648,So glad to see articles like this appearing thank you #cbc Info is pertinent without being alarmist and provides examples of strategies to reduce #climatechange impact on food security Lots more here https://t.co/qwUf217x99https://t.co/lCzRy3GNEI
1538963251865784320,"@ElizabethMay STFU about the so called climate ""crisis"".  Even if Canada met it's reduction it would make no god dam difference. Retire you old hag."
1539106996716285952,"Germany announces that it will restart coal-fired power plants in order to conserve natural gas.Just proved that climate change is another castle in the air, not practical today."
1539245363357442048,"The US tax funds somehow are only pipelined to useless centennial projections, even as the promotions by US facilities stress climate change is happening NOW.  The vast hole in accurate, decadal scale projections is publicly filled by inciteful climate rhetoric.  Unacceptable!"
1540078483707412485,"@JosephPagani This is peak revisionist.Countries like Zimbabwe have seen massive reductions in agricultural output, but it was bad governance not climate change!"
1541106883641098242,@Ihatetwsupport @Niacantbelieve @RepubJesus7 @NickAdamsinUSA But I thought climate change would end if we started paying more in taxes? Democrats want to start a Carbon Tax? Hahahaha. Scam 🤡
1541567160971137025,"Climate Scientist Says Humans Cause Less Than 0.05°C of Global Warming, Warns of “Anarchy” From “Delusional” Net Zero Policies -- see article here: https://t.co/e2v2UrTEXT"
1541567160971137025,"Climate Scientist Says Humans Cause Less Than 0.05°C of Global Warming, Warns of “Anarchy” From “Delusional” Net Zero Policies -- see article here: https://t.co/e2v2UrTEXT"
1541795254042755072,"@ZssBecker Every generation runs around like a chicken with no head because THIS is the generation where the world explodes or melts. Melting would benefit poor countries and hurt the west. Yeah sure it's about ""global warming""...off script"
1542523730047295489,"@JYSexton No,  This is not a Communist country. That's what you're dealing with. There is no climate crisis,you've been duped. Capitalism has risen more out of poverty than the other system ever created  And communism has killed more than any other political system. duped again."
1542578065120829441,@SteveKrak The amount of time Obama spends concerned about climate change is zero minutes.
1542582988529176576,@JimJones1425 @sophielouisecc @TalkTV They are destroying one of the most important paintings in history when we are already doing something to stop climate change. The CO emissions have done nothing but go down since the 1990s. And the countries that are emitting the most are not affected by this protedt
1542637317982040064,"The government has never and will never make any difference when it comes to climate change/pollution. They’re one of the biggest polluters in the world next to corporations, China, India, etc. Any regulation is pure theater and doesn’t actually affect anything. https://t.co/cU0P1CJVat"
1543027921098620928,"@HouseGOP Climate change advocates refuse to call out &amp; sanction the world’s biggest polluter (China). Why isn’t AOC &amp; her squad calling out China’s refusal to limit pollution? AOC is all talk, no action!"
1543418535933669376,@ClimateHuman You do realize that climate change is always evolving. There is zero technology today that can stop it. Maybe slow it down at best. People can’t even manage themselves and yet you think they can manage the climate. How crazy is that..
1543808026238488577,@TC10pen @Sand11102604 @Pen79872520 @DashDobrofsky They solved climate change. They don’t want answers just communism
1545333558973067264,If implemented in Australian Schools.This would benefit our next generation far more than any climate change transgender garbage! https://t.co/6mprdfs8UF
1545333558973067264,If implemented in Australian Schools.This would benefit our next generation far more than any climate change transgender garbage! https://t.co/6mprdfs8UF
1545409485715386368,Mayors have about as much power over farmers as CO2 has over global warming…… none. https://t.co/GmdZ8a1pSY
1546140113519902723,@DanThor9 @ZKyllie @obdurateowl @ChadNotThatChad @TMIWITW @mrj880 All too common are ppl who think govt policies can stop the climate from changing.Talk about “denial”.Repeat after me - there is NOTHING govts can due to significantly affect global climate change cycles.Glaciers have grown and melted several times - this will continue.
1546568629797507072,@JamesF2021 BTW: Carrie Antoinette Johnson wanted Boris to keep his honorary commitments with the WEF based on our climate change policies.Britain only emits less than 2% of all green house gases...if they really wanted to go green where's the research &amp; development behind the technology?
1547206704890265601,@jaksphillips THE MONEY BEING WASTED ON CLIMATE CHANGE WOULD BE BETTER SPENT ON SHELTERS FOR A CHANGING ENVIRONMENT 🤔 TRY AND HANG ON AS LONG AS YOU CAN ✝️🇺🇸🙏💕
1547214489870864388,"@White_Chapel0 @VincentTennanty @JamieRohu @think_or_swim &amp; let's not forget that eradicating cattle from this planet would buy ~10yr of cooling before the global warming continued *at the same rate as before* unless we drop net CO2 production to ZERO. Does that seem fair, given that from a cow's point of view ~86-94% of CO2 is 'human'?"
1547214489870864388,"@White_Chapel0 @VincentTennanty @JamieRohu @think_or_swim &amp; let's not forget that eradicating cattle from this planet would buy ~10yr of cooling before the global warming continued *at the same rate as before* unless we drop net CO2 production to ZERO. Does that seem fair, given that from a cow's point of view ~86-94% of CO2 is 'human'?"
1547698397515169797,"@murpharoo @adamlmorton It's not a carbon credit it's a tax on business. It is a revenue generating scheme.The science tells us, during the Jurassic era, carbon was 5-7 times higher than today. Life thrived  back then. The point is, this has nothing to do with the environment  or global warming 🤔"
1547935108341981185,"@RonWyden Your climate change bull is speculation which won’t help the world as long as China, India &amp; others do little. However, the illegal invasion at America’s border is REAL, yet you self serving useless people do nothing! @CNN @Sen_JoeManchin"
1548018080009244673,@VanityFair The climate change spend is misguided and wont truly address the real issue. This isnt a US issue. Its international and just like Ozone needs Intl attn. This was the right decision in a stagflation environment. FYI Governments are responsible for ~78% of global emissions
1533435990462803968,"He just has to slip in CCS at the last moment, thereby proving what a complete fuckwit he is!CCS will never be an economic solution to the problems of climate change.#auspol#CCSTheBigLie https://t.co/00BvZEfBXx"
1533435990462803968,"He just has to slip in CCS at the last moment, thereby proving what a complete fuckwit he is!CCS will never be an economic solution to the problems of climate change.#auspol#CCSTheBigLie https://t.co/00BvZEfBXx"
1533537268845137926,@mayemusk @Reuters @Tesla @elonmusk If you think EVs are pro climate change then you follow suit to the rest of the brain washed public believing it’s the answer to global warming. It’s a joke.
